EVENT_ID,CZ_NAME_STR,BEGIN_DATETIME,END_DATETIME,BEGIN_LOCATION,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE
1095660,JEFFERSON CO.,2023-04-05 16:05:00,2023-04-05 16:06:00,PARKWAY VLG,Tornado, ,EF1,0,0,0,0,KY,EST-5, ,179219,C,111,LMK,0,0,NWS Storm Survey, ,0.89,100,0,S,1,E,PARKWAY VLG,38.1938,-85.7003,38.1998,-85.6857,"The National Weather Service in Louisville conducted a storm assessment survey across the Watterson Park neighborhood in Louisville. This is the area just south of the intersection of Newburg Road and Interstate 264 (Watterson Expressway). There|were two tornadoes in this area separated by a clear and distinct break of about 200 yards.  ||The second tornado touched down near the intersection of Annshire Avenue and Vineyard Drive. There was some sporadic tree damage just south of the US Post Office on Gardiner Lane, ranging from 80 to 85 mph. The twister quickly increased in strength to an EF-1 tornado of 90 mph, hitting the the DashMart warehouse. The western |wall of the warehouse was blown out with debris scattered downwind from the northeast to southeast direction. There was tree damage further east including some debarking of older softwood trees. The north side of a mini storage facility had significant damage, and part of the Kroger distribution center had some substantial wall damage.  ||The tornado next crossed Gardiner Lane and hit the Big Brothers Big Sisters building, knocking down a statue and causing minor roof damage. There was more roof damage at the Louisville Metro Housing Authority off of Bishop Lane. There was wood fence damage between the Speedway and Little People Academy off of Classified Place. The damage east of Gardiner Lane was between 85 and 90 mph. ||The tornado crossed Bishop Lane before causing roof damage to the Jefferson County Public Schools' Van Hoose Center. Wind speeds were estimated to between 80 and 85 mph.","During the afternoon and evening hours of April 5, a low pressure system, moving northeast from Minnesota into Ontario, dragged a trailing cold front through the Lower Ohio Valley. This produced a line of severe storms that moved west to east over central Kentucky, resulting in multiple reports of tree damage, structural damage, and four combined tornadoes in Jefferson and Meade Counties."
1103898,JEFFERSON CO.,2023-05-07 07:58:00,2023-05-07 08:03:00,RIVERSIDE GARDENS,Tornado, ,EF0,0,0,0,0,KY,EST-5, ,181138,C,111,LMK,0,0,NWS Storm Survey, ,4.12,200,2,NNE,1,SE,SHIVELY,38.2131,-85.8663,38.1737,-85.8093,"The tornado touched down at the Sporting Club at the Farm in Floyd County, Indiana before it traveled a short distance and cross the river into Kentucky. The tornado entered Kentucky in the Lake Dreamland area of West Louisville in western Jefferson County. Significant tree damage was observed along River Front Drive and continued along Kale Dreamland Road where several hardwood trees were snapped or uprooted, along with many large branches down. |     The tornado continued along Kramers Lane toward Van Winkle Drive, where damage appeared to be sparser with large branches down in some isolated areas. Very isolated areas of large branches down continued through the Heatherfield and St. Dennis neighborhoods (and across I-264 Watterson Expressway) and toward the Louisville |Memorial Gardens. Along Lynn Lea Road, the tornado regained strength and continued through homes along Kendall Lane west of 31W Dixie Highway. Trees were snapped heading on the east side of Hunters Trace neighborhood. Significant tree damage was observed along Malcolm Road just north of Gagel Avenue. Several hardwood trees were uprooted or snapped with damage consistent with 94 mph winds in this location. No visible damage was observed to the southeast beyond Gagel Avenue where the tornado ended.","During the late morning and afternoon hours on May 7th, an occasionally broken line of strong-to-severe thunderstorms moved from north to south across central Kentucky. These storms were not associated with any low-level front; however, they were the continuation of convection which fired during the late evening hours on May 6th over northern Illinois and had moved south-southeastward along with a mid-level shortwave disturbance transiting along the top edge of larger scale ridging. Ahead of the line of storms, a moderately unstable environment existed. Initially, around 500 J/kg MLCAPE was present as storms approached the Interstate 64 corridor; this increased to between 1000-2000 J/kg later in the day across south central Kentucky as the atmosphere had more time to destabilize. Wind shear was modest at best, but was sufficient to keep storms going across the region. Most portions of the line of storms were sub-severe, but a few isolated areas of severe winds, hail, and one tornado occurred as the line moved through central Kentucky."
1103483,SHELBY CO.,2023-05-07 08:25:00,2023-05-07 08:26:00,JOYES,Tornado, ,EF0,0,0,0,0,KY,EST-5, ,181138,C,211,LMK,0,0,NWS Storm Survey, ,0.61,30,1,ENE,1,E,JOYES,38.205,-85.2667,38.1997,-85.2578,"A Valero gas station sign was pushed to the east and towards Highway 55 (Taylorsville Road), with some of the sign damage thrown across Highway 55 onto Pearce Industrial Road. The next damage was at the Black and Decker plant off of Harry Long Road. There was significant roofing damage across several portions of the roof to be lifted and thrown 30-40 yards. All of the debris from the roof was pushed to the east-southeast. |     There were 3 business and home videos that all faced toward the Black and Decker warehouse, where you can definitely see a narrow funnel in contact with the ground. This was key to this tornado rating as drone photography showed almost no damage between the Valero Gas Station and B & D roof structure. There was not a single tree |snapped or twisted and a large cell tower right in its path had no damage. Based on the videos and the damage to the B & D roofing structure, the survey team came up with a EF0 75 mph rating, with a width of 30 yards.  |     The survey team drove across several intersecting roads within a two mile radius along old Finchville Road over to Zaring Mill Road and found no other damage.","During the late morning and afternoon hours on May 7th, an occasionally broken line of strong-to-severe thunderstorms moved from north to south across central Kentucky. These storms were not associated with any low-level front; however, they were the continuation of convection which fired during the late evening hours on May 6th over northern Illinois and had moved south-southeastward along with a mid-level shortwave disturbance transiting along the top edge of larger scale ridging. Ahead of the line of storms, a moderately unstable environment existed. Initially, around 500 J/kg MLCAPE was present as storms approached the Interstate 64 corridor; this increased to between 1000-2000 J/kg later in the day across south central Kentucky as the atmosphere had more time to destabilize. Wind shear was modest at best, but was sufficient to keep storms going across the region. Most portions of the line of storms were sub-severe, but a few isolated areas of severe winds, hail, and one tornado occurred as the line moved through central Kentucky."
1095006,MAGOFFIN CO.,2023-05-16 15:46:00,2023-05-16 15:48:00,FORAKER,Tornado, ,EF1,0,0,1000,19800,KY,EST-5, ,179789,C,153,JKL,0,0,NWS Storm Survey, ,0.67,150,1,ESE,1,E,FORAKER,37.6659,-83.122,37.6699,-83.1164,"An NWS Survey Team, in conjunction with Magoffin County Emergency Management, confirmed that an EF-1 Tornado touched down on a hillside southwest of Board Tree Rd, crossed the road and then traveled through the holler/drainage along Williams Arnett Cemetery Rd. It then climbed up the adjacent ridgeline before weakening and dissipating. Several structures sustained minor damage, and  many trees were snapped or uprooted.","The most widespread severe thunderstorm activity in many months broke out across eastern Kentucky on Tuesday, May 16th. A warm front lifted to near the Mountain Parkway during the morning hours, ushering in a muggy airmass for those locations to the south of the Parkway. Sun shining on this juicy air mass helped build up moderate amounts of instability south of the warm front as temperatures warmed into the upper 70s to mid 80s there. Meanwhile, persistent cloud cover and a weak northeasterly breeze north of the front kept temperatures cooler and conditions much more stable. A wave of low pressure rode along the stalled warm front during this afternoon, triggering supercell storms in the area between the warm front and the Hal Rogers Parkway/KY-80 corridor. These storms dropped severe to significant-sized hail. One of the supercells also produced a brief tornado in Magoffin County southwest of Salyersville. Further south, weaker shear led to less organized storm structures, but even there the storms still generated strong outflows leading to bowing storm lines and damaging wind gusts."
1118316,HARDIN CO.,2023-06-25 21:27:00,2023-06-25 21:32:00,FRANKLIN XRDS,Tornado, ,EF2,0,0,0,0,KY,EST-5, ,182298,C,93,LMK,0,0,NWS Storm Survey, ,1.17,300,1,NNE,1,E,FRANKLIN XRDS,37.682,-86.0133,37.6678,-86.0018,"A narrow, but powerful, EF-2 tornado developed quickly in the Cecilia area late Sunday evening, as a cluster of thunderstorms briefly interacted with an east-west oriented outflow boundary from earlier storm activity.  The storm first caused tree damage along Long Grove Rd near Tabb Rd. A property near this intersection had several trees uprooted and snapped as well as limbs down. On the south side of Tabb Rd. roofing material from the northern side landed on that property. An RV that had been along a row of trees south of Tabb Rd was forced onto its side as well.||The tornado continued southeast across cropland. Drone footage indicated a nice swath of damage in the corn. The tornado then affected two homes on the end of Basham Lane.  The first house had a carport thrown to the right of the track into an open field. An AC unit was flipped on its side at the house and a brick facade wall came off the house structure. Farther southeast, the strongest winds occurred as the tornado pulled up the wide front porch of a house and then peeled the roof back. Parts of the roof landed upstream of where the tornado caused the damage.  A gazebo behind the house was thrown in a counter clockwise fashion back to the other side of the house. Two parked trucks were shifted from their location as well.  Damage continued in the corn field southeast of property, with drone footage indicating some jagged movement of the tornado on the ground.||It continued just past another row of trees where it impacted a barn before the tornado lifted.||The survey drove to several other sites across the county...along Black Branch, Hayden School, Rineyville, and Locust Grove roads. The rest of the damage had trees falling generally toward the south, in line with straight lined winds on the order of 80-90 mph.","An anomalously strong mid- and upper-level trough for late June moved across the Great Lakes and Ohio Valley from the afternoon hours on June 25th through the morning hours on June 26th. A 60-70 kt 500 mb jet bisected the mid-Mississippi Valley, placing central Kentucky and southern Indiana in the left exit region, contributing to broad rising motion over the area. Near the surface, a well-defined cold front crossed the Mississippi River during the mid-to-late afternoon hours on June 25th, with temperatures in the upper 80s and lower 90s and dewpoints in the upper 60s and lower 70s in the warm sector ahead of the front. In the warm sector, mixed-layer CAPE of 2500-3500 J/kg provided plenty of fuel for convective development aside from the aforementioned favorable jet forcing. With 25-35 knots of flow at 850 mb, there was also ample vertical wind shear across the region, with effective bulk shear values generally above 45 kt, leading to the development of supercellular structures. The parameter space was favorable for all severe hazards. 0-1 km storm-relative helicity was over 200 m2/s2 and significant tornado parameter values were frequently greater than 1, suggesting the potential for rotating mesocyclones and tornadoes. Downdraft CAPE was over 1200 J/kg along and west of Interstate 65, suggesting the potential for strong winds from any formidable downdrafts. Finally, sufficient mid-level lapse rates and significant hail parameter values warranted concerns for severe hail. As would be expected given the parameter space, all severe hazards were observed, with a couple tornadoes and numerous straight-line wind and hail reports across southern Indiana and central Kentucky. Straight-line winds of up to 100 mph and multiple reports of golf ball or larger size hail serve as evidence of the highly unusual setup across the Ohio and Tennessee valleys June 25th and 26th."
1118190,RUSSELL CO.,2023-06-25 22:25:00,2023-06-25 22:26:00,JAMESTOWN,Tornado, ,EF1,0,0,0,0,KY,CST-6, ,182298,C,207,LMK,0,0,NWS Storm Survey, ,0.67,300,1,WSW,0,SW,JAMESTOWN,36.9757,-85.0861,36.9768,-85.074,"A tornado touched down just east of US 127, north of Woolen Mill Road, in an area of mostly open fields with patches of trees along fence rows. Damage could be seen in the tree tops lowering until reaching the ground. The tornado moved eastward towards |West Cumberland Avenue in western Jamestown. While plowing through clusters of trees, tree damage was highly focused with many mature healthy trees being snapped. As the tornado approached a set of apartment buildings on the 1100 block of West Cumberland Avenue, views from an aerial drone showed heavy tree damage with trees falling in several directions. A roof from one of the buildings blew off to a southwest direction. A large window from across the street at the auto museum got sucked out and ended up in the roadway. To the north, large sections of the roof at Jamestown Auto Sales got peeled back from the northwest to the southeast. ||The main tornado track continued east while a small suction vortex fed into the main rotation near Telephone Drive. Along Telephone Drive, a large tree was uprooted and fell to the southeast while two well built buildings had their gable porch roofs blown to the north. One remained attached to the roof while the other was blown to the northeast over the building, coming to rest behind C&W Auto Parts which had its own |southeast facing window blown out. All three of these buildings had mud splattered on their southeast facing exterior wall. ||Farther east in the main tornado track, the tornado damaged a large area of the Carpet Center's roof. Just to the south, a single family home had half of its roof blown off. To the north and east of the Carpet Center, the strongest damage was done at a residence. A garage made out of cinder blocks was completely leveled by 110 mph winds on two sides while the other two sides saw nothing remain above the windows. Every tree in the area was severely damaged. Multiple trees fell on the house and the |owners vehicles. A limb of a tree punched through the wall and was in the house. Multiple large trees continued to get uprooted as the tornado traveled eastward before lifting near Brown Road.","An anomalously strong mid- and upper-level trough for late June moved across the Great Lakes and Ohio Valley from the afternoon hours on June 25th through the morning hours on June 26th. A 60-70 kt 500 mb jet bisected the mid-Mississippi Valley, placing central Kentucky and southern Indiana in the left exit region, contributing to broad rising motion over the area. Near the surface, a well-defined cold front crossed the Mississippi River during the mid-to-late afternoon hours on June 25th, with temperatures in the upper 80s and lower 90s and dewpoints in the upper 60s and lower 70s in the warm sector ahead of the front. In the warm sector, mixed-layer CAPE of 2500-3500 J/kg provided plenty of fuel for convective development aside from the aforementioned favorable jet forcing. With 25-35 knots of flow at 850 mb, there was also ample vertical wind shear across the region, with effective bulk shear values generally above 45 kt, leading to the development of supercellular structures. The parameter space was favorable for all severe hazards. 0-1 km storm-relative helicity was over 200 m2/s2 and significant tornado parameter values were frequently greater than 1, suggesting the potential for rotating mesocyclones and tornadoes. Downdraft CAPE was over 1200 J/kg along and west of Interstate 65, suggesting the potential for strong winds from any formidable downdrafts. Finally, sufficient mid-level lapse rates and significant hail parameter values warranted concerns for severe hail. As would be expected given the parameter space, all severe hazards were observed, with a couple tornadoes and numerous straight-line wind and hail reports across southern Indiana and central Kentucky. Straight-line winds of up to 100 mph and multiple reports of golf ball or larger size hail serve as evidence of the highly unusual setup across the Ohio and Tennessee valleys June 25th and 26th."
1100227,GRAVES CO.,2023-07-01 17:30:00,2023-07-01 17:44:00,HICKORY,Tornado, ,EF1,0,0,20000,0,KY,CST-6, ,180645,C,83,PAH,0,0,NWS Storm Survey, ,10.12,100,2,WNW,3,E,KALER,36.825,-88.657,36.873,-88.484,"The damage path began on the west side of U.S. Highway 45 near the community of Hickory. In this area, a pole was bent and there was major loss of roofing from a small barn. This is where the tornado was rated at its peak intensity of EF-1, with 90 mph winds. Along the rest of the path through Graves County, the only damage consisted of spotty broken branches and a few downed trees. The tornado exited into Marshall County northeast of the community of Clear Springs.","A couple of lines of thunderstorms moved northeast across far western Kentucky during the late afternoon and evening hours. The first line consisted of semi-discrete cells, one of which was associated with a weak tornado that tracked across the Kentucky Lake area. The second line was associated with a few isolated marginally severe wind gusts to 60 mph. The storms developed in response to a rather amplified 500 mb shortwave trough that progressed east into Iowa and Missouri by nightfall. With daytime heating, the atmosphere became very unstable in the afternoon. Mixed-layer capes were around 3000 j/kg late in the day. A belt of 35 to 45 knot mid-level west-southwesterly winds resulted in sufficient deep-layer wind shear for organized storm structures. An embedded tornado occurred in the vicinity of a residual outflow boundary arcing west from storms over central Kentucky."
1100229,MARSHALL CO.,2023-07-01 17:44:00,2023-07-01 17:59:00,OAK LEVEL,Tornado, ,EF0,0,0,25000,0,KY,CST-6, ,180645,C,157,PAH,0,0,NWS Storm Survey, ,15.98,100,1,WNW,5,ENE,TATUMSVILLE,36.873,-88.484,36.956,-88.214,The weak tornado crossed into Marshall County from Graves County near the small community of Oak Level. There were numerous trees and power lines down east of Highway 641 to the Kentucky Lake shore. Damage in western Marshall County consisted of spotty broken tree branches and a few downed trees. Peak winds were estimated near 80 mph in Marshall County. The tornado exited into Lyon County after it moved over Kentucky Lake east of the Moors Camp area.,"A couple of lines of thunderstorms moved northeast across far western Kentucky during the late afternoon and evening hours. The first line consisted of semi-discrete cells, one of which was associated with a weak tornado that tracked across the Kentucky Lake area. The second line was associated with a few isolated marginally severe wind gusts to 60 mph. The storms developed in response to a rather amplified 500 mb shortwave trough that progressed east into Iowa and Missouri by nightfall. With daytime heating, the atmosphere became very unstable in the afternoon. Mixed-layer capes were around 3000 j/kg late in the day. A belt of 35 to 45 knot mid-level west-southwesterly winds resulted in sufficient deep-layer wind shear for organized storm structures. An embedded tornado occurred in the vicinity of a residual outflow boundary arcing west from storms over central Kentucky."
1100230,LYON CO.,2023-07-01 17:59:00,2023-07-01 18:01:00,EUREKA,Tornado, ,EF0,0,0,200000,0,KY,CST-6, ,180645,C,143,PAH,0,0,NWS Storm Survey, ,1.32,50,4,S,4,SSE,EUREKA,36.956,-88.214,36.965,-88.193,"The weak tornado crossed Kentucky Lake from Marshall County and entered Lyon County in the Land-Between-The-Lakes National Recreation Area. The apparent damage path ended at the Twin Lakes campground, which is along the Kentucky Lake shore about two miles south of the canal between Lake Barkley and Kentucky Lake. Numerous campers were destroyed, and trees were downed. Peak winds in Lyon County were estimated near 80 mph. Witnesses in the area reported seeing funnel clouds.","A couple of lines of thunderstorms moved northeast across far western Kentucky during the late afternoon and evening hours. The first line consisted of semi-discrete cells, one of which was associated with a weak tornado that tracked across the Kentucky Lake area. The second line was associated with a few isolated marginally severe wind gusts to 60 mph. The storms developed in response to a rather amplified 500 mb shortwave trough that progressed east into Iowa and Missouri by nightfall. With daytime heating, the atmosphere became very unstable in the afternoon. Mixed-layer capes were around 3000 j/kg late in the day. A belt of 35 to 45 knot mid-level west-southwesterly winds resulted in sufficient deep-layer wind shear for organized storm structures. An embedded tornado occurred in the vicinity of a residual outflow boundary arcing west from storms over central Kentucky."
1126632,ANDERSON CO.,2023-07-02 14:55:00,2023-07-02 14:59:00,GUDGEL,Tornado, ,EF1,0,0,0,0,KY,EST-5, ,183858,C,5,LMK,0,0,NWS Storm Survey, ,3.57,400,1,WSW,2,ENE,GUDGEL,38.012,-85.001,38.032,-84.946,"Severe storms developed west of Lawrenceburg in two waves. One produced |straight line winds as a squall line and moved from west to east into downtown|Lawrenceburg where it caused multiple trees to fall, likely with winds of |80-90 mph. Additionally, a brick building downtown that had been previously |damaged from the March 3rd event suffered additional damage to the brickwork.||The other was a storm that developed just south of that line and caused a |tornado to drop along Highway 44 west of Lawrenceburg starting in the 2200 |block where several large trees had fallen along the road but had been cleaned |up by the time the survey occurred. There was significant tree damage along |McDonald Road paralleling Highway 44. The most significant damage occurred|around a square home with pyramid shaped roof. Trees fell without hitting the |home, but fell in multiple directions. No shingles were damaged, but that may |be due to the steepness of the roof. The survey continued ENE with tree |damage on both McDonald and Highway 44 from the 2200 block all they way |to the 1600 block. At the latter location, a barndominium suffered partial roof |damage. Part of the metal roof was torn in one slab and thrown to the east of |the property. The property owner witnessed a circulation approaching and took |shelter in an open garage whose closed doors were blown outwards. At this |point the tornado appeared to lift, but additional damage was reported just |downstream, along Hammonds Creek Rd, where several trees on a property |were uprooted or snapped. The tornado appeared to lift beyond this point and |merge with the main line heading towards Lawrenceburg.","An anomalously strong mid- and upper-level trough for early July was centered over the Plains and gradually moved eastward toward the Ohio Valley on July 1st and 2nd, 2023. A meandering surface frontal boundary gradually became more well defined throughout this period, with a warm front lifting through the Ohio Valley on July 1st before a series of remnant outflow boundaries and a convectively-enhanced cold frontal passage occurred July 2nd into the morning hours of July 3rd. Across central Kentucky and southern Indiana, there was ample fuel for convection, as temperatures in the mid-to-upper 80s and lower 90s and dewpoints in the low-to-mid 60s allowed for the development of over 2500 J/kg of mixed-layer CAPE. Since there was initially no predominant organizing feature for convection, multiple waves of showers and thunderstorms moved across the region on July 1st, producing intermittent instances of damaging straight-line winds and near-severe hail, primarily across southern Indiana. However, as the main trough and the surface cold front moved into the region on July 2nd, convection was better organized thanks to 40-45 knots of effective bulk shear in addition to moderate to high levels of instability. Convective development on July 2nd began during the early afternoon hours across southwestern Indiana and western Kentucky. Initially, convective mode was predominantly cellular, but cells gradually grew upscale through the afternoon into clusters and larger quasi-linear structures. Downdraft CAPE was over 1000 J/kg and significant hail parameter values exceeded 1 through most of the area; accordingly, strong to damaging winds and hail were the primary severe hazards observed during the afternoon and evening hours on July 2nd. However, there was just enough low-level helicity to facilitate the development of two weak tornadoes, one in Anderson County and the other in Casey County. Storms gradually subsided after sunset, with the severe threat ending across the region by midnight on July 3rd."
1126634,CASEY CO.,2023-07-02 18:55:00,2023-07-02 18:56:00,BEECH BOTTOM,Tornado, ,EF1,0,0,0,0,KY,EST-5, ,183858,C,45,LMK,0,0,NWS Storm Survey, ,0.12,40,2,WNW,2,WNW,BEECH BOTTOM,37.3809,-84.9794,37.3792,-84.9787,"The National Weather Service conducted a storm survey of damage to a |property off of Wilson Ridge Road. There a well-built home with a metal roof |had its roof peeled off in the middle section of the home. In that same area, |an attached back porch awning was also lifted and completely detached from |the house. Some thick siding was removed from the home as well. Damage |in this area was consistent with an EF-1 tornado with winds of 100-105 mph. |The homeowner stated the damage occurred a little before eight o`clock, |which is important given multiple storms moving across the area over that hour. |Time that the tornado was on the ground was brief. Homeowner noted a small |gap in the tree line north of the house which we believe was the starting point. |Damage went downstream into a field of soybeans, but there was no apparent|path in the soybeans themselves.","An anomalously strong mid- and upper-level trough for early July was centered over the Plains and gradually moved eastward toward the Ohio Valley on July 1st and 2nd, 2023. A meandering surface frontal boundary gradually became more well defined throughout this period, with a warm front lifting through the Ohio Valley on July 1st before a series of remnant outflow boundaries and a convectively-enhanced cold frontal passage occurred July 2nd into the morning hours of July 3rd. Across central Kentucky and southern Indiana, there was ample fuel for convection, as temperatures in the mid-to-upper 80s and lower 90s and dewpoints in the low-to-mid 60s allowed for the development of over 2500 J/kg of mixed-layer CAPE. Since there was initially no predominant organizing feature for convection, multiple waves of showers and thunderstorms moved across the region on July 1st, producing intermittent instances of damaging straight-line winds and near-severe hail, primarily across southern Indiana. However, as the main trough and the surface cold front moved into the region on July 2nd, convection was better organized thanks to 40-45 knots of effective bulk shear in addition to moderate to high levels of instability. Convective development on July 2nd began during the early afternoon hours across southwestern Indiana and western Kentucky. Initially, convective mode was predominantly cellular, but cells gradually grew upscale through the afternoon into clusters and larger quasi-linear structures. Downdraft CAPE was over 1000 J/kg and significant hail parameter values exceeded 1 through most of the area; accordingly, strong to damaging winds and hail were the primary severe hazards observed during the afternoon and evening hours on July 2nd. However, there was just enough low-level helicity to facilitate the development of two weak tornadoes, one in Anderson County and the other in Casey County. Storms gradually subsided after sunset, with the severe threat ending across the region by midnight on July 3rd."
1105114,BALLARD CO.,2023-07-18 11:43:00,2023-07-18 11:44:00,GUM CORNERS,Tornado, ,EF1,0,0,15000,0,KY,CST-6, ,180999,C,7,PAH,0,0,NWS Storm Survey, ,0.39,60,1,WNW,1,NW,GUM CORNERS,37.0291,-89.0718,37.0297,-89.0647,"The brief tornado tracked about one-half mile along Oldham Road just southwest of Barlow. A house had minor roof damage. There was some minor to moderate tree damage, with a few small to medium size tree trunks snapped.","A squall line developed over southeast Missouri and moved rapidly east-southeast across western Kentucky. Areas along and southwest of a line from Hopkinsville to Princeton to Smithland received widespread strong winds. Locally damaging winds occurred, especially from Ballard County southeast across the Paducah, Mayfield, and Kentucky Lake regions to Hopkinsville. The bow-shaped squall line formed from a cluster of thunderstorms over central Missouri during the late morning hours. South of a surface front that extended from central Missouri to the I-64 corridor of southern Illinois, rapid heating of a moist air mass produced strong instability. Mixed layer cape values climbed above 3000 j/kg. A core of strong mid-level winds from 50 to 60 knots in the vicinity of the storms aided in rapid propagation and organization of the storms across western Kentucky."
1102306,CALDWELL CO.,2023-07-18 13:04:00,2023-07-18 13:05:00,BLACK HAWK,Tornado, ,EF1,0,0,75000,0,KY,CST-6, ,180999,C,33,PAH,0,0,NWS Storm Survey, ,0.45,125,0,NNE,1,NE,BLACK HAWK,36.9757,-87.8656,36.977,-87.8576,"Peak winds were estimated near 100 mph. A mobile home was lifted and moved about 30 feet. The mobile home as well as a small barn were destroyed. Several trees were snapped, with large limbs down as well. The brief tornado occurred along Highway 139, just northeast of the Interstate 24 exit.","A squall line developed over southeast Missouri and moved rapidly east-southeast across western Kentucky. Areas along and southwest of a line from Hopkinsville to Princeton to Smithland received widespread strong winds. Locally damaging winds occurred, especially from Ballard County southeast across the Paducah, Mayfield, and Kentucky Lake regions to Hopkinsville. The bow-shaped squall line formed from a cluster of thunderstorms over central Missouri during the late morning hours. South of a surface front that extended from central Missouri to the I-64 corridor of southern Illinois, rapid heating of a moist air mass produced strong instability. Mixed layer cape values climbed above 3000 j/kg. A core of strong mid-level winds from 50 to 60 knots in the vicinity of the storms aided in rapid propagation and organization of the storms across western Kentucky."
1128857,MARION CO.,2023-07-18 17:54:00,2023-07-18 17:55:00,PENICKS,Tornado, ,EF0,0,0,0,0,KY,EST-5, ,184400,C,155,LMK,0,0,NWS Storm Survey, ,0.11,20,2,WNW,2,WNW,PENICKS,37.5782,-85.1807,37.5792,-85.179,"Multiple rounds of strong to severe thunderstorms moved through the Marion County area during the afternoon and evening hours on July 18th. A very|brief tornado touched down about 4 miles east of Lebanon, KY near|U.S. 68 just before 7 pm EDT. The storm was moving to the|northeast at 40 mph. There were several trees twisted and snapped|and an older barn was destroyed. Most of the damage was facing to|the east northeast, with some exceptions.||Some of the roof truss from the barn was lofted northeast, but the|board became impaled and was leaning back toward a southwesterly direction. ||A horse trailer weighing over 1000 pounds was moved off the block|about 3 feet towards the northwest. This was the highest rated |part of the tornado at 80 mph.||A section of a tree was snapped and facing back to a |southeasterly direction. ||The resident of the property showed where the tree line was |behind the barns, and the top of the tree line had about a 20-foot|swath cut out of it.||The top of another metal pole barn exhibited evidence of uplift.||Just beyond the second barn was an uprooted hardwood tree at |the end of the tree line. It was facing north northeast. This was |the last damage observed from both ground and aerial drone survey.","Another active period of weather set up across central Kentucky and southern Indiana July 17th and 18th, 2023 as multiple waves of showers and thunderstorms moved across the region, bringing damaging straight-line winds, severe hail, and one tornado to the region. The synoptic pattern was fairly consistent (albeit active) during this period, with large-scale mid- and upper-level troughing extending from Hudson Bay down into the Ohio Valley. In the low-levels, a quasi-stationary front extended from the mid-Mississippi Valley across central Indiana and into northern Ohio, with a seasonably warm and unstable air mass present across the Ohio Valley, which was primarily located south of the low-level frontal boundary. The first wave of strong to severe storms developed during the late afternoon hours in the vicinity of the frontal boundary across central Indiana. As these cells morphed into a quasi-linear convective system during the evening hours, the combined cold pool development forced the storms southward into southern Indiana and central Kentucky. Ahead of the line of storms, mixed-layer CAPE on the order of 1500-2500 J/kg and effective bulk shear of 30-40 kt provided a favorable parameter space to sustain strong-to-severe convection. This line of storms ultimately produced sporadic wind damage and near-severe hail across southern Indiana and north central Kentucky, with convection lingering into south central Kentucky overnight before gradually dissipating in the early morning hours on July 18th.||While sporadic convection continued through the morning hours on July 18th, the next main wave of strong and occasionally severe thunderstorms arrived during the early afternoon hours. With unseasonably fast flow continuing aloft, wind shear remained sufficient for multicell clusters and a few supercells to develop across central Kentucky. Instability remained moderate to high, with low-to-mid 70s dewpoints and temperatures in the 80s allowing for the development of 2000-3000 J/kg MLCAPE. This initial wave of cells produced scattered wind damage and hail mainly across the Kentucky Bluegrass. Additionally, a decaying mesoscale convective system coming in from western Kentucky also produced scattered wind damage across southern and central Kentucky. One brief spin-up tornado developed within this line over Marion County, producing EF0 damage. Convection dissipated once the line of storms cleared the area around sunset. As a result of multiple waves of heavy rainfall moving over the same areas, scattered occurrences of flooding were observed across the area, with the most concentrated area of flooding occurring over eastern Jefferson County and Shelby County, Kentucky."
1124201,LAWRENCE CO.,2023-08-07 14:00:00,2023-08-07 14:07:00,YATESVILLE,Tornado, ,EF1,0,0,20000,0,KY,EST-5, ,183856,C,127,RLX,0,0,NWS Storm Survey, ,2.63,400,1,S,1,S,POTTERS,38.1331,-82.6784,38.136,-82.6302,"An EF1 tornado touched down just east of Yatesville Lake, uprooting or snapping several large trees on Aspen Drive and on Birch Road. Three houses were damaged by fallen trees on Birch Road with one home suffering extensive damage to the attached garage as a large tree fell on it. The tornado then tracked eastward, skipping along an almost six and a half mile track, crossing US 23 and the Big Sandy River just north of Louisa before continuing into West Virginia. A roughly 400 yard wide swath of rather extensive tree damage occurred on the west side of the Big Sandy River near a logging yard and two semi trailers were overturned at that location.","Numerous showers and thunderstorms were observed in northeast Kentucky on the afternoon of August 7th. This came as the result of an encroaching cold front and preceding unstable conditions. Dew points rose into the low to upper 60s that afternoon, allowing for developing storms to thrive as they crossed through Kentucky. ||While most of the storms imposed damaging wind gusts and resulting downed trees, one storm in particular spawned an EF1 tornado. NWS Charleston investigated the resulting damaging the next day and determined that the tornado initially touched down east of Yatesville Lake and continued onward to the Kentucky and West Virginia line. On the Kentucky side, this tornado caused roughly a 400 yard wide swath of extensive tree damage in the Louisa area, along with two overturned semi trailers."
